code,name,theme
064090,에프앤리퍼블릭,화장품
019660,글로본,화장품
025620,제이준코스메틱,화장품
950140,잉글우드랩,화장품
241710,코스메카코리아,화장품
900300,오가닉티코스메틱,화장품
018250,애경산업,화장품
237880,클리오,화장품
007390,네이처셀,화장품
196300,애니젠,화장품
219550,자안코스메틱,화장품
217480,에스디생명공학,화장품
217730,강스템바이오텍,화장품
080530,코디,화장품
227610,아우딘퓨쳐스,화장품
900310,컬러레이,화장품
252500,세화피앤씨,화장품
260930,씨티케이코스메틱스,화장품
214150,클래시스,화장품
137940,넥스트아이,화장품
065170,넥스트BT,화장품
006620,동구바이오제약,화장품
053980,오상자이엘,화장품
031430,신세계인터내셔날,화장품
048410,현대바이오,화장품
175250,아이큐어,화장품
092730,네오팜,화장품
093230,이아이디,화장품
226340,본느,화장품
290650,엘앤씨바이오,화장품
003580,넥스트사이언스,화장품
005690,파미셀,화장품
038460,바이오스마트,화장품
192440,슈피겐코리아,화장품
159580,제로투세븐,화장품
251970,펌텍코리아,화장품
244460,올리패스,화장품
018290,브이티지엠피,화장품
214260,라파스,화장품
298060,에스씨엠생명과학,화장품
090370,메타랩스,화장품
018700,바른손,화장품
265740,엔에프씨,화장품
086710,선진뷰티사이언스,화장품
352480,씨앤씨인터내셔널,화장품
144620,코오롱머티리얼,화학섬유
120110,코오롱인더,화학섬유
079980,휴비스,화학섬유
104480,티케이케미칼,화학섬유
003830,대한화섬,화학섬유
003240,태광산업,화학섬유
298020,효성티앤씨,화학섬유
045520,크린앤사이언스,황사/미세먼지
119650,KC코트렐,황사/미세먼지
044340,위닉스,황사/미세먼지
080470,성창오토텍,황사/미세먼지
021240,코웨이,황사/미세먼지
065950,웰크론,황사/미세먼지
083550,케이엠,황사/미세먼지
065510,휴비츠,황사/미세먼지
000520,삼일제약,황사/미세먼지
001540,안국약품,황사/미세먼지
045060,오공,황사/미세먼지
012690,모나리자,황사/미세먼지
187790,나노,황사/미세먼지
003850,보령제약,황사/미세먼지
001060,JW중외제약,황사/미세먼지
131030,디에이치피코리아,황사/미세먼지
053590,한국테크놀로지,황사/미세먼지
071460,위니아딤채,황사/미세먼지
148140,비디아이,황사/미세먼지
115390,락앤락,황사/미세먼지
071840,롯데하이마트,황사/미세먼지
066130,하츠,황사/미세먼지
069140,누리플랜,황사/미세먼지
037070,파세코,황사/미세먼지
089980,상아프론테크,황사/미세먼지
217480,에스디생명공학,황사/미세먼지
002720,국제약품,황사/미세먼지
383310,에코프로에이치엔,황사/미세먼지
024890,대원화성,희귀금속(희토류 등)
000910,유니온,희귀금속(희토류 등)
037370,EG,희귀금속(희토류 등)
011230,삼화전자,희귀금속(희토류 등)
005490,POSCO,희귀금속(희토류 등)
081150,티플랙스,희귀금속(희토류 등)
047400,유니온머티리얼,희귀금속(희토류 등)
285490,노바텍,희귀금속(희토류 등)
222420,쎄노텍,희귀금속(희토류 등)
097780,에스맥,희귀금속(희토류 등)
075970,동국알앤에스,희귀금속(희토류 등)
033170,시그네틱스,DMZ 평화공원
010820,퍼스텍,DMZ 평화공원
101670,코리아에스이,DMZ 평화공원
006920,모헨즈,DMZ 평화공원
001840,이화공영,DMZ 평화공원
071950,코아스,DMZ 평화공원
069140,누리플랜,DMZ 평화공원
007110,일신석재,DMZ 평화공원
014970,삼륭물산,DMZ 평화공원
043910,자연과환경,DMZ 평화공원
131180,딜리,DMZ 평화공원
004920,씨아이테크,DMZ 평화공원
020710,시공테크,DMZ 평화공원
056080,유진로봇,DMZ 평화공원
140520,대창스틸,DMZ 평화공원
065950,웰크론,DMZ 평화공원
196700,웹스,DMZ 평화공원
035890,서희건설,DMZ 평화공원
005740,크라운해태홀딩스,DMZ 평화공원
070960,용평리조트,DMZ 평화공원
005930,삼성전자,IT 대표주
066570,LG전자,IT 대표주
000660,SK하이닉스,IT 대표주
006400,삼성SDI,IT 대표주
034220,LG디스플레이,IT 대표주
018260,삼성에스디에스,IT 대표주
051910,LG화학,K-뉴딜지수(2차전지)
006400,삼성SDI,K-뉴딜지수(2차전지)
096770,SK이노베이션,K-뉴딜지수(2차전지)
003670,포스코케미칼,K-뉴딜지수(2차전지)
011790,SKC,K-뉴딜지수(2차전지)
247540,에코프로비엠,K-뉴딜지수(2차전지)
020150,일진머티리얼즈,K-뉴딜지수(2차전지)
336370,솔루스첨단소재,K-뉴딜지수(2차전지)
093370,후성,K-뉴딜지수(2차전지)
278280,천보,K-뉴딜지수(2차전지)
207940,삼성바이오로직스,K-뉴딜지수(바이오)
068270,셀트리온,K-뉴딜지수(바이오)
326030,SK바이오팜,K-뉴딜지수(바이오)
091990,셀트리온헬스케어,K-뉴딜지수(바이오)
000100,유한양행,K-뉴딜지수(바이오)
096530,씨젠,K-뉴딜지수(바이오)
196170,알테오젠,K-뉴딜지수(바이오)
068760,셀트리온제약,K-뉴딜지수(바이오)
128940,한미약품,K-뉴딜지수(바이오)
008930,한미사이언스,K-뉴딜지수(바이오)
101490,에스앤에스텍,LCD 부품/소재
005290,동진쎄미켐,LCD 부품/소재
027580,상보,LCD 부품/소재
123860,아나패스,LCD 부품/소재
050760,에스폴리텍,LCD 부품/소재
073110,엘엠에스,LCD 부품/소재
080530,코디,LCD 부품/소재
095500,미래나노텍,LCD 부품/소재
105330,케이엔더블유,LCD 부품/소재
108320,실리콘웍스,LCD 부품/소재
120110,코오롱인더,LCD 부품/소재
004710,한솔테크닉스,LCD 부품/소재
033640,네패스,LCD 부품/소재
037330,인지디스플레,LCD 부품/소재
041520,이라이콤,LCD 부품/소재
049120,파인디앤씨,LCD 부품/소재
054090,삼진엘앤디,LCD 부품/소재
056700,신화인터텍,LCD 부품/소재
062860,티엘아이,LCD 부품/소재
065680,우주일렉트로,LCD 부품/소재
011790,SKC,LCD 부품/소재
067770,세진티에스,LCD 부품/소재
069330,유아이디,LCD 부품/소재
089010,켐트로닉스,LCD 부품/소재
102710,이엔에프테크놀로지,LCD 부품/소재
054040,한국컴퓨터,LCD 부품/소재
104830,원익머트리얼즈,LCD 부품/소재
036810,에프에스티,LCD 부품/소재
121850,코이즈,LCD 부품/소재
066670,디스플레이텍,LCD 부품/소재
094970,제이엠티,LCD 부품/소재
155650,와이엠씨,LCD 부품/소재
051360,토비스,LCD 부품/소재
006400,삼성SDI,LCD 부품/소재
144960,뉴파워프라즈마,LCD 부품/소재
090740,연이비앤티,LCD 부품/소재
114810,아이원스,LCD 부품/소재
031330,에스에이엠티,LCD 부품/소재
052420,오성첨단소재,LCD 부품/소재
149950,아바텍,LCD 부품/소재
170920,엘티씨,LCD 부품/소재
278280,천보,LCD 부품/소재
250930,예선테크,LCD 부품/소재
357780,솔브레인,LCD 부품/소재
036930,주성엔지니어링,LCD장비
068790,DMS,LCD장비
065130,탑엔지니어링,LCD장비
045100,한양이엔지,LCD장비
088130,동아엘텍,LCD장비
108230,톱텍,LCD장비
109740,디에스케이,LCD장비
009310,참엔지니어링,LCD장비
039440,에스티아이,LCD장비
049950,미래컴퍼니,LCD장비
056190,에스에프에이,LCD장비
071280,로체시스템즈,LCD장비
078150,HB테크놀러지,LCD장비
079370,제우스,LCD장비
079810,디이엔티,LCD장비
079950,인베니아,LCD장비
080000,에스엔유,LCD장비
083930,아바코,LCD장비
090470,제이스텍,LCD장비
137940,넥스트아이,LCD장비
089980,상아프론테크,LCD장비
040910,아이씨디,LCD장비
090360,로보스타,LCD장비
043290,케이맥,LCD장비
136510,쎄미시스코,LCD장비
141000,비아트론,LCD장비
137400,피엔티,LCD장비
083310,엘오티베큠,LCD장비
177350,베셀,LCD장비
089030,테크윙,LCD장비
240810,원익IPS,LCD장비
011930,신성이엔지,LCD장비
063760,이엘피,LCD장비
265520,AP시스템,LCD장비
122640,예스티,LCD장비
251630,브이원텍,LCD장비
281820,케이씨텍,LCD장비
264660,씨앤지하이테크,LCD장비
110990,디아이티,LCD장비
117730,티로보틱스,LCD장비
256630,포인트엔지니어링,LCD장비
272110,케이엔제이,LCD장비
297890,엘이티,LCD장비
320000,윈텍,LCD장비
036930,주성엔지니어링,LED장비
039030,이오테크닉스,LED장비
042700,한미반도체,LED장비
053610,프로텍,LED장비
065130,탑엔지니어링,LED장비
080530,코디,LED장비
131290,티에스이,LED장비
138690,엘아이에스,LED장비
064760,티씨케이,LED장비
049080,기가레인,LED장비
049950,미래컴퍼니,LED장비
122640,예스티,LED장비
306620,네온테크,LED장비
018670,SK가스,LPG(액화석유가스)
017940,E1,LPG(액화석유가스)
096770,SK이노베이션,LPG(액화석유가스)
078930,GS,LPG(액화석유가스)
010950,SOil,LPG(액화석유가스)
024060,흥구석유,LPG(액화석유가스)
000440,중앙에너비스,LPG(액화석유가스)
014530,극동유화,LPG(액화석유가스)
074430,아미노로직스,mRNA(메신저 리보핵산)
185490,아이진,mRNA(메신저 리보핵산)
102460,이연제약,mRNA(메신저 리보핵산)
244460,올리패스,mRNA(메신저 리보핵산)
038070,서린바이오,mRNA(메신저 리보핵산)
011000,진원생명과학,mRNA(메신저 리보핵산)
138610,나이벡,mRNA(메신저 리보핵산)
226950,올릭스,mRNA(메신저 리보핵산)
183490,엔지켐생명과학,mRNA(메신저 리보핵산)
049180,셀루메드,mRNA(메신저 리보핵산)
000070,삼양홀딩스,mRNA(메신저 리보핵산)
237690,에스티팜,mRNA(메신저 리보핵산)
005690,파미셀,mRNA(메신저 리보핵산)
008930,한미사이언스,mRNA(메신저 리보핵산)
029480,릭스솔루션,NI(네트워크통합)
031820,콤텍시스템,NI(네트워크통합)
033230,인성정보,NI(네트워크통합)
038680,에스넷,NI(네트워크통합)
040160,누리플렉스,NI(네트워크통합)
042500,링네트,NI(네트워크통합)
046110,한일네트웍스,NI(네트워크통합)
049480,오픈베이스,NI(네트워크통합)
173130,오파스넷,NI(네트워크통합)
051370,인터플렉스,PCB(FPCB 등)
085670,뉴프렉스,PCB(FPCB 등)
131400,이브이첨단소재,PCB(FPCB 등)
090460,비에이치,PCB(FPCB 등)
020150,일진머티리얼즈,PCB(FPCB 등)
092300,현우산업,PCB(FPCB 등)
007810,코리아써키트,PCB(FPCB 등)
066900,디에이피,PCB(FPCB 등)
015260,에이엔피,PCB(FPCB 등)
009150,삼성전기,PCB(FPCB 등)
007660,이수페타시스,PCB(FPCB 등)
089980,상아프론테크,PCB(FPCB 등)
082850,우리바이오,PCB(FPCB 등)
222800,심텍,PCB(FPCB 등)
219130,타이거일렉,PCB(FPCB 등)
251370,와이엠티,PCB(FPCB 등)
161580,필옵틱스,PCB(FPCB 등)
178920,PI첨단소재,PCB(FPCB 등)
085910,네오티스,PCB(FPCB 등)
272290,이녹스첨단소재,PCB(FPCB 등)
025320,시노펙스,PCB(FPCB 등)
096640,멜파스,PCB(FPCB 등)
290550,디케이티,PCB(FPCB 등)
125210,아모그린텍,PCB(FPCB 등)
254120,자비스,PCB(FPCB 등)
353200,대덕전자,PCB(FPCB 등)
356860,티엘비,PCB(FPCB 등)
010280,쌍용정보통신,SI(시스템통합)
023590,다우기술,SI(시스템통합)
012030,DB,SI(시스템통합)
032850,비트컴퓨터,SI(시스템통합)
034730,SK,SI(시스템통합)
038620,위즈코프,SI(시스템통합)
045510,정원엔시스,SI(시스템통합)
053980,오상자이엘,SI(시스템통합)
115500,케이씨에스,SI(시스템통합)
039420,케이엘넷,SI(시스템통합)
018260,삼성에스디에스,SI(시스템통합)
049470,SGA,SI(시스템통합)
184230,SGA솔루션즈,SI(시스템통합)
029480,릭스솔루션,SI(시스템통합)
052460,아이크래프트,SI(시스템통합)
124500,아이티센,SI(시스템통합)
070590,한솔인티큐브,SI(시스템통합)
263800,데이타솔루션,SI(시스템통합)
234300,에스트래픽,SI(시스템통합)
020180,대신정보통신,SI(시스템통합)
286940,롯데정보통신,SI(시스템통합)
173130,오파스넷,SI(시스템통합)
267850,아시아나IDT,SI(시스템통합)
242040,나무기술,SI(시스템통합)
307950,현대오토에버,SI(시스템통합)
272210,한화시스템,SI(시스템통합)
319400,현대무벡스,SI(시스템통합)
032620,유비케어,U-Healthcare(원격진료)
033230,인성정보,U-Healthcare(원격진료)
032850,비트컴퓨터,U-Healthcare(원격진료)
039860,나노엔텍,U-Healthcare(원격진료)
005250,녹십자홀딩스,U-Healthcare(원격진료)
071200,인피니트헬스케어,U-Healthcare(원격진료)
085660,차바이오텍,U-Healthcare(원격진료)
100120,뷰웍스,U-Healthcare(원격진료)
001060,JW중외제약,U-Healthcare(원격진료)
038290,마크로젠,U-Healthcare(원격진료)
048260,오스템임플란트,U-Healthcare(원격진료)
041830,인바디,U-Healthcare(원격진료)
065510,휴비츠,U-Healthcare(원격진료)
066700,테라젠이텍스,U-Healthcare(원격진료)
078160,메디포스트,U-Healthcare(원격진료)
214450,파마리서치,U-Healthcare(원격진료)
032680,소프트센,U-Healthcare(원격진료)
246720,아스타,U-Healthcare(원격진료)
263700,케어랩스,U-Healthcare(원격진료)
099750,이지케어텍,U-Healthcare(원격진료)
290660,네오펙트,U-Healthcare(원격진료)
322510,제이엘케이,U-Healthcare(원격진료)
347700,라이프시맨틱스,U-Healthcare(원격진료)
236810,엔비티,2021 상반기 신규상장
368770,한국9호스팩,2021 상반기 신규상장
086710,선진뷰티사이언스,2021 상반기 신규상장
348030,모비릭스,2021 상반기 신규상장
352700,씨앤투스성진,2021 상반기 신규상장
163730,핑거,2021 상반기 신규상장
248070,솔루엠,2021 상반기 신규상장
321820,와이더플래닛,2021 상반기 신규상장
277810,레인보우로보틱스,2021 상반기 신규상장
366330,신한제7호스팩,2021 상반기 신규상장
950210,프레스티지바이오파마,2021 상반기 신규상장
262840,아이퀘스트,2021 상반기 신규상장
363260,하나금융17호스팩,2021 상반기 신규상장
239890,피엔에이치테크,2021 상반기 신규상장
189330,씨이랩,2021 상반기 신규상장
322310,오로스테크놀로지,2021 상반기 신규상장
340930,유일에너테크,2021 상반기 신규상장
338220,뷰노,2021 상반기 신규상장
373200,IBKS제15호스팩,2021 상반기 신규상장
372290,하나머스트7호스팩,2021 상반기 신규상장
247660,나노씨엠에스,2021 상반기 신규상장
334970,프레스티지바이오로직스,2021 상반기 신규상장
356890,싸이버원,2021 상반기 신규상장
950220,네오이뮨텍REG.S,2021 상반기 신규상장
367360,DB금융스팩9호,2021 상반기 신규상장
314930,바이오다인,2021 상반기 신규상장
302440,SK바이오사이언스,2021 상반기 신규상장
347700,라이프시맨틱스,2021 상반기 신규상장
361390,제노코,2021 상반기 신규상장
289220,자이언트스텝,2021 상반기 신규상장
333620,엔시스,2021 상반기 신규상장
367480,유안타제8호스팩,2021 상반기 신규상장
373340,유진스팩6호,2021 상반기 신규상장
059270,해성티피씨,2021 상반기 신규상장
351330,이삭엔지니어링,2021 상반기 신규상장
294570,쿠콘,2021 상반기 신규상장
377400,하이제6호스팩,2021 상반기 신규상장
361610,SK아이이테크놀로지,2021 상반기 신규상장
357230,에이치피오,2021 상반기 신규상장
352480,씨앤씨인터내셔널,2021 상반기 신규상장
252990,샘씨엔에스,2021 상반기 신규상장
361670,삼영에스앤씨,2021 상반기 신규상장
380440,엔에이치스팩19호,2021 상반기 신규상장
377630,삼성스팩4호,2021 상반기 신규상장
276730,제주맥주,2021 상반기 신규상장
363250,진시스템,2021 상반기 신규상장
187660,에이디엠코리아,2021 상반기 신규상장
376190,엘비루셈,2021 상반기 신규상장
380320,삼성머스트스팩5호,2021 상반기 신규상장
303530,이노뎁,2021 상반기 신규상장
051910,LG화학,2차전지(생산)
096770,SK이노베이션,2차전지(생산)
006400,삼성SDI,2차전지(생산)
137400,피엔티,2차전지(장비)
196490,디에이테크놀로지,2차전지(장비)
131390,원익피앤이,2차전지(장비)
320000,윈텍,2차전지(장비)
277880,티에스아이,2차전지(장비)
262260,에이프로,2차전지(장비)
259630,엠플러스,2차전지(장비)
290670,대보마그네틱,2차전지(장비)
282880,코윈테크,2차전지(장비)
251630,브이원텍,2차전지(장비)
065130,탑엔지니어링,2차전지(장비)
267320,나인테크,2차전지(장비)
110990,디아이티,2차전지(장비)
222080,씨아이에스,2차전지(장비)
217820,엔에스,2차전지(장비)
161580,필옵틱스,2차전지(장비)
137940,넥스트아이,2차전지(장비)
302430,이노메트리,2차전지(장비)
254120,자비스,2차전지(장비)
076080,웰크론한텍,2차전지(장비)
093230,이아이디,2차전지(장비)
079810,디이엔티,2차전지(장비)
299030,하나기술,2차전지(장비)
340930,유일에너테크,2차전지(장비)
333620,엔시스,2차전지(장비)
039310,세중,3D 프린터
053590,한국테크놀로지,3D 프린터
126700,하이비젼시스템,3D 프린터
048770,TPC,3D 프린터
090360,로보스타,3D 프린터
090710,휴림로봇,3D 프린터
104540,코렌텍,3D 프린터
053610,프로텍,3D 프린터
029530,신도리코,3D 프린터
033200,모아텍,3D 프린터
039440,에스티아이,3D 프린터
246710,티앤알바이오팹,3D 프린터
049480,오픈베이스,4차산업 수혜주
035420,NAVER,4차산업 수혜주
054630,에이디칩스,4차산업 수혜주
087260,모바일어플라이언스,4차산업 수혜주
060280,큐렉소,4차산업 수혜주
090710,휴림로봇,4차산업 수혜주
038680,에스넷,4차산업 수혜주
250060,모비스,4차산업 수혜주
071200,인피니트헬스케어,4차산업 수혜주
101390,아이엠,4차산업 수혜주
192410,THQ,4차산업 수혜주
034730,SK,4차산업 수혜주
060570,드림어스컴퍼니,4차산업 수혜주
004380,삼익THK,4차산업 수혜주
032850,비트컴퓨터,4차산업 수혜주
203650,드림시큐리티,4차산업 수혜주
032640,LG유플러스,4차산업 수혜주
047560,이스트소프트,4차산업 수혜주
030200,KT,4차산업 수혜주
048770,TPC,4차산업 수혜주
094940,푸른기술,4차산업 수혜주
017670,SK텔레콤,4차산업 수혜주
119850,지엔씨에너지,4차산업 수혜주
005930,삼성전자,4차산업 수혜주
102120,어보브반도체,4차산업 수혜주
086960,한컴MDS,4차산업 수혜주
184230,SGA솔루션즈,4차산업 수혜주
108860,셀바스AI,4차산업 수혜주
241520,DSC인베스트먼트,4차산업 수혜주
246690,TS인베스트먼트,4차산업 수혜주
041190,우리기술투자,4차산업 수혜주
027830,대성창투,4차산업 수혜주
019550,SBI인베스트먼트,4차산업 수혜주
066570,LG전자,4차산업 수혜주
131370,알서포트,4차산업 수혜주
059120,아진엑스텍,4차산업 수혜주
088800,에이스테크,4차산업 수혜주
140670,알에스오토메이션,4차산업 수혜주
025440,대성엘텍,4차산업 수혜주
077500,유니퀘스트,4차산업 수혜주
106520,디지탈옵틱,4차산업 수혜주
090360,로보스타,4차산업 수혜주
215100,로보로보,4차산업 수혜주
286940,롯데정보통신,4차산업 수혜주
018260,삼성에스디에스,4차산업 수혜주
101390,아이엠,가상현실(VR)
047080,한빛소프트,가상현실(VR)
096630,에스코넥,가상현실(VR)
054210,이랜텍,가상현실(VR)
058610,에스피지,가상현실(VR)
094170,동운아나텍,가상현실(VR)
193250,와이제이엠게임즈,가상현실(VR)
206560,덱스터,가상현실(VR)
190510,나무가,가상현실(VR)
126700,하이비젼시스템,가상현실(VR)
005930,삼성전자,가상현실(VR)
066570,LG전자,가상현실(VR)
094360,칩스앤미디어,가상현실(VR)
067160,아프리카TV,가상현실(VR)
045340,토탈소프트,가상현실(VR)
030350,드래곤플라이,가상현실(VR)
035620,바른손이앤에이,가상현실(VR)
053450,세코닉스,가상현실(VR)
043610,지니뮤직,가상현실(VR)
020710,시공테크,가상현실(VR)
201490,미투온,가상현실(VR)
064260,다날,가상현실(VR)
018700,바른손,가상현실(VR)
230980,에이트원,가상현실(VR)
251270,넷마블,가상현실(VR)
299900,위지윅스튜디오,가상현실(VR)
033320,제이씨현시스템,가상현실(VR)
005010,휴스틸,강관업체(Steel pipe)
071090,하이스틸,강관업체(Steel pipe)
100090,삼강엠앤티,강관업체(Steel pipe)
008970,동양철관,강관업체(Steel pipe)
014280,금강공업,강관업체(Steel pipe)
263770,유에스티,강관업체(Steel pipe)
306200,세아제강,강관업체(Steel pipe)
000970,한국주철관,강관업체(Steel pipe)
063160,종근당바이오,건강기능식품
084690,대상홀딩스,건강기능식품
194700,노바렉스,건강기능식품
239610,에이치엘사이언스,건강기능식품
200130,콜마비앤에이치,건강기능식품
008490,서흥,건강기능식품
001630,종근당홀딩스,건강기능식품
065170,넥스트BT,건강기능식품
270870,뉴트리,건강기능식품
318010,팜스빌,건강기능식품
051900,LG생활건강,건강기능식품
033780,KT&G,건강기능식품
222040,코스맥스엔비티,건강기능식품
182400,엔케이맥스,건강기능식품
053950,경남제약,건강기능식품
092730,네오팜,건강기능식품
092040,아미코젠,건강기능식품
048870,시너지이노베이션,건강기능식품
084990,헬릭스미스,건강기능식품
142760,바이오리더스,건강기능식품
217480,에스디생명공학,건강기능식품
185490,아이진,건강기능식품
243070,휴온스,건강기능식품
203690,프로스테믹스,건강기능식품
357230,에이치피오,건강기능식품
003220,대원제약,건강기능식품
014790,한라,건설 중소형
013580,계룡건설,건설 중소형
003070,코오롱글로벌,건설 중소형
005960,동부건설,건설 중소형
021320,KCC건설,건설 중소형
004960,한신공영,건설 중소형
035890,서희건설,건설 중소형
001470,삼부토건,건설 중소형
002460,화성산업,건설 중소형
013120,동원개발,건설 중소형
013360,일성건설,건설 중소형
010780,아이에스동서,건설 중소형
001260,남광토건,건설 중소형
034300,신세계건설,건설 중소형
009410,태영건설,건설 중소형
002990,금호건설,건설 중소형
016250,SGC이테크건설,건설 중소형
013700,까뮤이앤씨,건설 중소형
002410,범양건영,건설 중소형
001880,DL건설,건설 중소형
010960,삼호개발,건설 중소형
046940,우원개발,건설 중소형
025950,동신건설,건설 중소형
007680,대원,건설 중소형
002780,진흥기업,건설 중소형
091590,남화토건,건설 중소형
017000,신원종합개발,건설 중소형
011370,서한,건설 중소형
002290,삼일기업공사,건설 중소형
042940,상지카일룸,건설 중소형
001840,이화공영,건설 중소형
036570,엔씨소프트,게임
095660,네오위즈,게임
052790,액토즈소프트,게임
112040,위메이드,게임
035420,NAVER,게임
047080,한빛소프트,게임
058630,엠게임,게임
041140,넥슨지티,게임
101730,위메이드맥스,게임
030350,드래곤플라이,게임
069080,웹젠,게임
067000,조이시티,게임
023770,플레이위드,게임
078340,컴투스,게임
042420,네오위즈홀딩스,게임
035620,바른손이앤에이,게임
066910,손오공,게임
047560,이스트소프트,게임
048910,대원미디어,게임
064260,다날,게임
181710,NHN,게임
123420,선데이토즈,게임
192080,더블유게임즈,게임
206400,베노홀딩스,게임
201490,미투온,게임
217270,넵튠,게임
251270,넷마블,게임
263750,펄어비스,게임
950180,SNK,게임
060240,룽투코리아,게임
293490,카카오게임즈,게임
348030,모비릭스,게임
094860,네오리진,게임
100700,세운메디칼,고령화 사회(노인복지)
059210,메타바이오메드,고령화 사회(노인복지)
041830,인바디,고령화 사회(노인복지)
065510,휴비츠,고령화 사회(노인복지)
119610,인터로조,고령화 사회(노인복지)
006140,피제이전자,고령화 사회(노인복지)
033230,인성정보,고령화 사회(노인복지)
032620,유비케어,고령화 사회(노인복지)
032850,비트컴퓨터,고령화 사회(노인복지)
071200,인피니트헬스케어,고령화 사회(노인복지)
005930,삼성전자,고령화 사회(노인복지)
005250,녹십자홀딩스,고령화 사회(노인복지)
001060,JW중외제약,고령화 사회(노인복지)
085660,차바이오텍,고령화 사회(노인복지)
052260,현대바이오랜드,고령화 사회(노인복지)
038290,마크로젠,고령화 사회(노인복지)
078160,메디포스트,고령화 사회(노인복지)
048260,오스템임플란트,고령화 사회(노인복지)
100120,뷰웍스,고령화 사회(노인복지)
039860,나노엔텍,고령화 사회(노인복지)
066700,테라젠이텍스,고령화 사회(노인복지)
060280,큐렉소,고령화 사회(노인복지)
115480,씨유메디칼,고령화 사회(노인복지)
004080,신흥,고령화 사회(노인복지)
032940,원익,고령화 사회(노인복지)
067170,오텍,고령화 사회(노인복지)
003220,대원제약,고령화 사회(노인복지)
043150,바텍,고령화 사회(노인복지)
099190,아이센스,고령화 사회(노인복지)
220100,퓨쳐켐,고령화 사회(노인복지)
051910,LG화학,고령화 사회(노인복지)
047920,에이치엘비제약,고령화 사회(노인복지)
039200,오스코텍,고령화 사회(노인복지)
174900,앱클론,고령화 사회(노인복지)
183490,엔지켐생명과학,고령화 사회(노인복지)
081660,휠라홀딩스,골프
215000,골프존,골프
121440,골프존뉴딘홀딩스,골프
019010,베뉴지,골프
308100,까스텔바작,골프
110790,크리스에프앤씨,골프
025980,아난티,골프
122450,KMH,골프
111710,남화산업,골프
070960,용평리조트,골프
011210,현대위아,공작기계
000850,화천기공,공작기계
010660,화천기계,공작기계
095190,이엠코리아,공작기계
025890,한국주강,공작기계
003570,SNT중공업,공작기계
019210,와이지원,공작기계
047400,유니온머티리얼,공작기계
089140,넥스턴바이오,공작기계
009160,SIMPAC,공작기계
004380,삼익THK,공작기계
099440,스맥,공작기계
100660,서암기계공업,공작기계
195990,에이비프로바이오,공작기계
072870,메가스터디,교육/온라인 교육
096240,청담러닝,교육/온라인 교육
068930,디지털대성,교육/온라인 교육
019680,대교,교육/온라인 교육
095720,웅진씽크빅,교육/온라인 교육
053290,NE능률,교육/온라인 교육
040420,정상제이엘에스,교육/온라인 교육
057030,YBM넷,교육/온라인 교육
067280,멀티캠퍼스,교육/온라인 교육
068290,삼성출판사,교육/온라인 교육
100220,비상교육,교육/온라인 교육
134060,이퓨쳐,교육/온라인 교육
008600,윌비스,교육/온라인 교육
032850,비트컴퓨터,교육/온라인 교육
215200,메가스터디교육,교육/온라인 교육
049470,SGA,교육/온라인 교육
012030,DB,교육/온라인 교육
225330,씨엠에스에듀,교육/온라인 교육
133750,메가엠디,교육/온라인 교육
016710,대성홀딩스,교육/온라인 교육
289010,아이스크림에듀,교육/온라인 교육
317530,캐리소프트,교육/온라인 교육
339950,아이비김영,교육/온라인 교육
052670,제일바이오,구충제(펜벤다졸 등)
260660,알리코제약,구충제(펜벤다졸 등)
086060,진바이오텍,구충제(펜벤다졸 등)
034940,조아제약,구충제(펜벤다졸 등)
017180,명문제약,구충제(펜벤다졸 등)
061250,화일약품,구충제(펜벤다졸 등)
019170,신풍제약,구충제(펜벤다졸 등)
078130,국일제지,그래핀
027580,상보,그래핀
054940,엑사이엔씨,그래핀
073110,엘엠에스,그래핀
154040,솔루에타,그래핀
012610,경인양행,그래핀
900250,크리스탈신소재,그래핀
136510,쎄미시스코,그래핀
065500,오리엔트정공,그래핀
012800,대창,그래핀
077360,덕산하이메탈,그래핀
024900,덕양산업,그래핀
074610,이엔플러스,그래핀
079980,휴비스,그래핀
017800,현대엘리베이,남북경협
025980,아난티,남북경협
026040,제이에스티나,남북경협
033340,좋은사람들,남북경협
009270,신원,남북경협
049630,재영솔루텍,남북경협
001260,남광토건,남북경협
000720,현대건설,남북경협
001470,삼부토건,남북경협
002100,경농,남북경협
001550,조비,남북경협
004000,롯데정밀화학,남북경협
025860,남해화학,남북경협
006280,녹십자,남북경협
015760,한국전력,남북경협
014990,인디에프,남북경협
023800,인지컨트롤스,남북경협
033240,자화전자,남북경협
091590,남화토건,남북경협
004090,한국석유,남북경협
058730,다스코,남북경협
013810,스페코,남북경협
007110,일신석재,남북경협
119850,지엔씨에너지,남북경협
037440,희림,남북경협
002150,도화엔지니어링,남북경협
030960,양지사,남북경협
005110,한창,남북경협
025860,남해화학,농업
001390,KG케미칼,농업
001550,조비,농업
004000,롯데정밀화학,농업
006380,카프로,농업
097870,효성오앤비,농업
054050,농우바이오,농업
002100,경농,농업
050860,아세아텍,농업
002900,TYM,농업
000490,대동,농업
119500,포메탈,농업
003080,성보화학,농업
007590,동방아그로,농업
900280,골든센츄리,농업
114450,KPX생명과학,농업
020400,대동금속,농업
008830,대동기어,농업
154030,아시아종묘,농업
018620,우진비앤지,농업
290380,대유,농업
352940,인바이오,농업
041190,우리기술투자,두나무 관련주
003530,한화투자증권,두나무 관련주
035720,카카오,두나무 관련주
